date,region,deaths,cases
2020-09-18T17:00:00,Lazio,889,13982
2020-09-18T17:00:00,Liguria,1586,12329
2020-09-18T17:00:00,Lombardia,16908,104304
2020-09-18T17:00:00,Marche,989,7679
2020-09-18T17:00:00,Molise,23,581
2020-09-18T17:00:00,P.A. Bolzano,292,3255
2020-09-18T17:00:00,P.A. Trento,405,5667
2020-09-18T17:00:00,Piemonte,4153,34167
2020-09-18T17:00:00,Puglia,577,6836
2020-09-18T17:00:00,Sardegna,141,3108
2020-09-18T17:00:00,Sicilia,296,5748
2020-09-18T17:00:00,Toscana,1152,13522
2020-09-18T17:00:00,Umbria,82,2160
2020-09-18T17:00:00,Valle d'Aosta,146,1276
2020-09-18T17:00:00,Veneto,2153,25423
2020-09-19T17:00:00,Abruzzo,474,4137
2020-09-19T17:00:00,Basilicata,28,631
2020-09-19T17:00:00,Calabria,98,1810
2020-09-19T17:00:00,Campania,456,10089
2020-09-19T17:00:00,Emilia-Romagna,4474,34225
2020-09-19T17:00:00,Friuli Venezia Giulia,350,4345
2020-09-19T17:00:00,Lazio,890,14179
2020-09-19T17:00:00,Liguria,1588,12407
2020-09-19T17:00:00,Lombardia,16917,104547
2020-09-19T17:00:00,Marche,989,7703
2020-09-19T17:00:00,Molise,23,586
2020-09-19T17:00:00,P.A. Bolzano,292,3281
2020-09-19T17:00:00,P.A. Trento,405,5689
2020-09-19T17:00:00,Piemonte,4154,34241
2020-09-19T17:00:00,Puglia,578,6944
2020-09-19T17:00:00,Sardegna,141,3167
2020-09-19T17:00:00,Sicilia,296,5846
2020-09-19T17:00:00,Toscana,1152,13665
2020-09-19T17:00:00,Umbria,83,2192
2020-09-19T17:00:00,Valle d'Aosta,146,1276
2020-09-19T17:00:00,Veneto,2158,25609
2020-09-20T17:00:00,Abruzzo,474,4137
2020-09-20T17:00:00,Basilicata,28,637
2020-09-20T17:00:00,Calabria,98,1832
2020-09-20T17:00:00,Campania,456,10260
2020-09-20T17:00:00,Emilia-Romagna,4476,34340
2020-09-20T17:00:00,Friuli Venezia Giulia,350,4377
2020-09-20T17:00:00,Lazio,890,14344
2020-09-20T17:00:00,Liguria,1591,12492
2020-09-20T17:00:00,Lombardia,16922,104758
2020-09-20T17:00:00,Marche,989,7734
2020-09-20T17:00:00,Molise,23,587
2020-09-20T17:00:00,P.A. Bolzano,292,3301
2020-09-20T17:00:00,P.A. Trento,405,5734
2020-09-20T17:00:00,Piemonte,4154,34339
2020-09-20T17:00:00,Puglia,579,6994
2020-09-20T17:00:00,Sardegna,141,3239
2020-09-20T17:00:00,Sicilia,296,5962
2020-09-20T17:00:00,Toscana,1152,13812
2020-09-20T17:00:00,Umbria,83,2216
2020-09-20T17:00:00,Valle d'Aosta,146,1279
2020-09-20T17:00:00,Veneto,2162,25782
2020-09-21T17:00:00,Abruzzo,475,4209
2020-09-21T17:00:00,Basilicata,28,638
2020-09-21T17:00:00,Calabria,98,1844
2020-09-21T17:00:00,Campania,457,10503
2020-09-21T17:00:00,Emilia-Romagna,4477,34456
2020-09-21T17:00:00,Friuli Venezia Giulia,350,4390
2020-09-21T17:00:00,Lazio,895,14542
2020-09-21T17:00:00,Liguria,1591,12556
2020-09-21T17:00:00,Lombardia,16923,104848
2020-09-21T17:00:00,Marche,989,7751
2020-09-21T17:00:00,Molise,23,618
2020-09-21T17:00:00,P.A. Bolzano,292,3321
2020-09-21T17:00:00,P.A. Trento,405,5736
2020-09-21T17:00:00,Piemonte,4155,34396
2020-09-21T17:00:00,Puglia,580,7075
2020-09-21T17:00:00,Sardegna,143,3303
2020-09-21T17:00:00,Sicilia,299,6037
2020-09-21T17:00:00,Toscana,1152,13896
2020-09-21T17:00:00,Umbria,84,2221
2020-09-21T17:00:00,Valle d'Aosta,146,1281
2020-09-21T17:00:00,Veneto,2162,25885
2020-09-22T17:00:00,Abruzzo,475,4227
2020-09-22T17:00:00,Basilicata,28,652
2020-09-22T17:00:00,Calabria,98,1868
2020-09-22T17:00:00,Campania,457,10659
2020-09-22T17:00:00,Emilia-Romagna,4478,34511
2020-09-22T17:00:00,Friuli Venezia Giulia,350,4404
2020-09-22T17:00:00,Lazio,899,14780
2020-09-22T17:00:00,Liguria,1592,12661
2020-09-22T17:00:00,Lombardia,16925,105030
2020-09-22T17:00:00,Marche,989,7769
2020-09-22T17:00:00,Molise,23,620
2020-09-22T17:00:00,P.A. Bolzano,292,3329
2020-09-22T17:00:00,P.A. Trento,405,5761
2020-09-22T17:00:00,Piemonte,4156,34480
2020-09-22T17:00:00,Puglia,581,7142
2020-09-22T17:00:00,Sardegna,143,3356
2020-09-22T17:00:00,Sicilia,300,6145
2020-09-22T17:00:00,Toscana,1152,13970
2020-09-22T17:00:00,Umbria,84,2247
2020-09-22T17:00:00,Valle d'Aosta,146,1282
2020-09-22T17:00:00,Veneto,2165,26004
2020-09-23T17:00:00,Abruzzo,477,4249
2020-09-23T17:00:00,Basilicata,28,669
2020-09-23T17:00:00,Calabria,98,1887
2020-09-23T17:00:00,Campania,457,10907
2020-09-23T17:00:00,Emilia-Romagna,4479,34612
2020-09-23T17:00:00,Friuli Venezia Giulia,350,4461
2020-09-23T17:00:00,Lazio,902,14975
2020-09-23T17:00:00,Liguria,1594,12769
2020-09-23T17:00:00,Lombardia,16925,105226
2020-09-23T17:00:00,Marche,989,7801
2020-09-23T17:00:00,Molise,23,623
2020-09-23T17:00:00,P.A. Bolzano,292,3366
2020-09-23T17:00:00,P.A. Trento,405,5783
2020-09-23T17:00:00,Piemonte,4157,34575
2020-09-23T17:00:00,Puglia,583,7231
2020-09-23T17:00:00,Sardegna,145,3405
2020-09-23T17:00:00,Sicilia,303,6234
2020-09-23T17:00:00,Toscana,1153,14060
2020-09-23T17:00:00,Umbria,85,2266
2020-09-23T17:00:00,Valle d'Aosta,146,1284
2020-09-23T17:00:00,Veneto,2167,26154
2020-09-24T17:00:00,Abruzzo,477,4266
2020-09-24T17:00:00,Basilicata,28,678
2020-09-24T17:00:00,Calabria,98,1896
2020-09-24T17:00:00,Campania,457,11102
2020-09-24T17:00:00,Emilia-Romagna,4480,34711
2020-09-24T17:00:00,Friuli Venezia Giulia,350,4489
2020-09-24T17:00:00,Lazio,902,15205
2020-09-24T17:00:00,Liguria,1596,12871
2020-09-24T17:00:00,Lombardia,16935,105455
2020-09-24T17:00:00,Marche,989,7818
2020-09-24T17:00:00,Molise,23,627
2020-09-24T17:00:00,P.A. Bolzano,292,3386
2020-09-24T17:00:00,P.A. Trento,405,5806
2020-09-24T17:00:00,Piemonte,4158,34679
2020-09-24T17:00:00,Puglia,586,7304
2020-09-24T17:00:00,Sardegna,148,3471
2020-09-24T17:00:00,Sicilia,304,6359
2020-09-24T17:00:00,Toscana,1153,14216
2020-09-24T17:00:00,Umbria,85,2295
2020-09-24T17:00:00,Valle d'Aosta,146,1287
2020-09-24T17:00:00,Veneto,2169,26402
2020-09-25T17:00:00,Abruzzo,477,4317
2020-09-25T17:00:00,Basilicata,28,691
2020-09-25T17:00:00,Calabria,98,1906
2020-09-25T17:00:00,Campania,459,11355
2020-09-25T17:00:00,Emilia-Romagna,4481,34833
2020-09-25T17:00:00,Friuli Venezia Giulia,350,4526
2020-09-25T17:00:00,Lazio,904,15435
2020-09-25T17:00:00,Liguria,1597,12944
2020-09-25T17:00:00,Lombardia,16937,105732
2020-09-25T17:00:00,Marche,990,7851
2020-09-25T17:00:00,Molise,23,632
2020-09-25T17:00:00,P.A. Bolzano,292,3438
2020-09-25T17:00:00,P.A. Trento,405,5829
2020-09-25T17:00:00,Piemonte,4159,34799
2020-09-25T17:00:00,Puglia,587,7394
2020-09-25T17:00:00,Sardegna,148,3528
2020-09-25T17:00:00,Sicilia,306,6466
2020-09-25T17:00:00,Toscana,1156,14355
2020-09-25T17:00:00,Umbria,85,2318
2020-09-25T17:00:00,Valle d'Aosta,146,1288
2020-09-25T17:00:00,Veneto,2173,26598
2020-09-26T17:00:00,Abruzzo,477,4333
2020-09-26T17:00:00,Basilicata,28,716
2020-09-26T17:00:00,Calabria,100,1921
2020-09-26T17:00:00,Campania,460,11629
2020-09-26T17:00:00,Emilia-Romagna,4481,34932
2020-09-26T17:00:00,Friuli Venezia Giulia,350,4580
2020-09-26T17:00:00,Lazio,906,15654
2020-09-26T17:00:00,Liguria,1599,13041
2020-09-26T17:00:00,Lombardia,16941,105988
2020-09-26T17:00:00,Marche,990,7877
2020-09-26T17:00:00,Molise,23,637
2020-09-26T17:00:00,P.A. Bolzano,292,3467
2020-09-26T17:00:00,P.A. Trento,405,5880
2020-09-26T17:00:00,Piemonte,4160,34906
2020-09-26T17:00:00,Puglia,590,7445
2020-09-26T17:00:00,Sardegna,148,3591
2020-09-26T17:00:00,Sicilia,306,6576
2020-09-26T17:00:00,Toscana,1157,14465
2020-09-26T17:00:00,Umbria,85,2353
2020-09-26T17:00:00,Valle d'Aosta,146,1299
2020-09-26T17:00:00,Veneto,2174,26814
2020-09-27T17:00:00,Abruzzo,478,4380
2020-09-27T17:00:00,Basilicata,29,763
2020-09-27T17:00:00,Calabria,100,1952
2020-09-27T17:00:00,Campania,460,11874
2020-09-27T17:00:00,Emilia-Romagna,4482,35028
2020-09-27T17:00:00,Friuli Venezia Giulia,351,4608
2020-09-27T17:00:00,Lazio,907,15835
2020-09-27T17:00:00,Liguria,1599,13086
2020-09-27T17:00:00,Lombardia,16946,106204
2020-09-27T17:00:00,Marche,990,7901
2020-09-27T17:00:00,Molise,24,644
2020-09-27T17:00:00,P.A. Bolzano,292,3489
2020-09-27T17:00:00,P.A. Trento,405,5922
2020-09-27T17:00:00,Piemonte,4161,35038
2020-09-27T17:00:00,Puglia,590,7521
2020-09-27T17:00:00,Sardegna,149,3730
2020-09-27T17:00:00,Sicilia,308,6683
2020-09-27T17:00:00,Toscana,1157,14566
2020-09-27T17:00:00,Umbria,85,2374
2020-09-27T17:00:00,Valle d'Aosta,146,1299
2020-09-27T17:00:00,Veneto,2176,26973
2020-09-28T17:00:00,Abruzzo,479,4384
2020-09-28T17:00:00,Basilicata,29,770
2020-09-28T17:00:00,Calabria,100,1957
2020-09-28T17:00:00,Campania,461,12169
2020-09-28T17:00:00,Emilia-Romagna,4482,35113
2020-09-28T17:00:00,Friuli Venezia Giulia,351,4610
2020-09-28T17:00:00,Lazio,910,16046
2020-09-28T17:00:00,Liguria,1600,13195
2020-09-28T17:00:00,Lombardia,16948,106323
2020-09-28T17:00:00,Marche,990,7906
2020-09-28T17:00:00,Molise,24,648
2020-09-28T17:00:00,P.A. Bolzano,292,3514
2020-09-28T17:00:00,P.A. Trento,406,5942
2020-09-28T17:00:00,Piemonte,4161,35132
2020-09-28T17:00:00,Puglia,592,7611
2020-09-28T17:00:00,Sardegna,150,3767
2020-09-28T17:00:00,Sicilia,309,6785
2020-09-28T17:00:00,Toscana,1160,14651
2020-09-28T17:00:00,Umbria,85,2385
2020-09-28T17:00:00,Valle d'Aosta,146,1300
2020-09-28T17:00:00,Veneto,2176,27156
2020-09-29T17:00:00,Abruzzo,481,4397
2020-09-29T17:00:00,Basilicata,29,776
2020-09-29T17:00:00,Calabria,100,1967
2020-09-29T17:00:00,Campania,463,12455
2020-09-29T17:00:00,Emilia-Romagna,4484,35210
2020-09-29T17:00:00,Friuli Venezia Giulia,351,4638
2020-09-29T17:00:00,Lazio,913,16265
2020-09-29T17:00:00,Liguria,1603,13284
2020-09-29T17:00:00,Lombardia,16951,106526
2020-09-29T17:00:00,Marche,990,7932
2020-09-29T17:00:00,Molise,24,649
2020-09-29T17:00:00,P.A. Bolzano,292,3522
2020-09-29T17:00:00,P.A. Trento,406,5955
2020-09-29T17:00:00,Piemonte,4163,35232
2020-09-29T17:00:00,Puglia,592,7687
2020-09-29T17:00:00,Sardegna,151,3849
2020-09-29T17:00:00,Sicilia,310,6948
2020-09-29T17:00:00,Toscana,1164,14707
2020-09-29T17:00:00,Umbria,85,2408
2020-09-29T17:00:00,Valle d'Aosta,146,1308
2020-09-29T17:00:00,Veneto,2177,27296
2020-09-30T17:00:00,Abruzzo,481,4419
2020-09-30T17:00:00,Basilicata,29,808
2020-09-30T17:00:00,Calabria,100,1985
2020-09-30T17:00:00,Campania,463,12742
2020-09-30T17:00:00,Emilia-Romagna,4484,35311
2020-09-30T17:00:00,Friuli Venezia Giulia,351,4666
2020-09-30T17:00:00,Lazio,918,16475
2020-09-30T17:00:00,Liguria,1604,13335
2020-09-30T17:00:00,Lombardia,16955,106727
2020-09-30T17:00:00,Marche,990,7955
2020-09-30T17:00:00,Molise,24,655
2020-09-30T17:00:00,P.A. Bolzano,292,3539
2020-09-30T17:00:00,P.A. Trento,406,5992
2020-09-30T17:00:00,Piemonte,4164,35402
2020-09-30T17:00:00,Puglia,595,7786
2020-09-30T17:00:00,Sardegna,154,3900
2020-09-30T17:00:00,Sicilia,311,7118
2020-09-30T17:00:00,Toscana,1164,14827
2020-09-30T17:00:00,Umbria,85,2454
2020-09-30T17:00:00,Valle d'Aosta,146,1314
2020-09-30T17:00:00,Veneto,2178,27451
2020-10-01T17:00:00,Abruzzo,481,4449
2020-10-01T17:00:00,Basilicata,29,841
2020-10-01T17:00:00,Calabria,100,2002
2020-10-01T17:00:00,Campania,463,13132
2020-10-01T17:00:00,Emilia-Romagna,4484,35414
2020-10-01T17:00:00,Friuli Venezia Giulia,351,4723
2020-10-01T17:00:00,Lazio,923,16740
2020-10-01T17:00:00,Liguria,1608,13446
2020-10-01T17:00:00,Lombardia,16960,107051
2020-10-01T17:00:00,Marche,990,7983
2020-10-01T17:00:00,Molise,24,656
2020-10-01T17:00:00,P.A. Bolzano,292,3568
2020-10-01T17:00:00,P.A. Trento,406,6040
2020-10-01T17:00:00,Piemonte,4165,35512
2020-10-01T17:00:00,Puglia,596,7900
2020-10-01T17:00:00,Sardegna,155,3996
2020-10-01T17:00:00,Sicilia,312,7274
2020-10-01T17:00:00,Toscana,1165,14971
2020-10-01T17:00:00,Umbria,85,2500
2020-10-01T17:00:00,Valle d'Aosta,146,1315
2020-10-01T17:00:00,Veneto,2183,27896
2020-10-02T17:00:00,Abruzzo,481,4498
2020-10-02T17:00:00,Basilicata,30,857
2020-10-02T17:00:00,Calabria,100,2020
2020-10-02T17:00:00,Campania,464,13524
2020-10-02T17:00:00,Emilia-Romagna,4484,35577
2020-10-02T17:00:00,Friuli Venezia Giulia,353,4789
2020-10-02T17:00:00,Lazio,928,17004
2020-10-02T17:00:00,Liguria,1608,13586
2020-10-02T17:00:00,Lombardia,16964,107358
2020-10-02T17:00:00,Marche,990,8025
2020-10-02T17:00:00,Molise,24,660
2020-10-02T17:00:00,P.A. Bolzano,292,3589
2020-10-02T17:00:00,P.A. Trento,406,6079
2020-10-02T17:00:00,Piemonte,4166,35731
2020-10-02T17:00:00,Puglia,597,7972
2020-10-02T17:00:00,Sardegna,155,4056
2020-10-02T17:00:00,Sicilia,314,7414
2020-10-02T17:00:00,Toscana,1165,15194
2020-10-02T17:00:00,Umbria,85,2562
2020-10-02T17:00:00,Valle d'Aosta,146,1326
2020-10-02T17:00:00,Veneto,2189,28087
2020-10-03T17:00:00,Abruzzo,481,4540
2020-10-03T17:00:00,Basilicata,33,906
2020-10-03T17:00:00,Calabria,100,2044
2020-10-03T17:00:00,Campania,465,13925
2020-10-03T17:00:00,Emilia-Romagna,4485,35743
2020-10-03T17:00:00,Friuli Venezia Giulia,353,4840
2020-10-03T17:00:00,Lazio,933,17265
2020-10-03T17:00:00,Liguria,1609,13748
2020-10-03T17:00:00,Lombardia,16969,107751
2020-10-03T17:00:00,Marche,991,8084
2020-10-03T17:00:00,Molise,25,660
2020-10-03T17:00:00,P.A. Bolzano,292,3613
2020-10-03T17:00:00,P.A. Trento,406,6141
2020-10-03T17:00:00,Piemonte,4166,36010
2020-10-03T17:00:00,Puglia,598,8083
2020-10-03T17:00:00,Sardegna,155,4118
2020-10-03T17:00:00,Sicilia,317,7596
2020-10-03T17:00:00,Toscana,1166,15391
2020-10-03T17:00:00,Umbria,85,2604
2020-10-03T17:00:00,Valle d'Aosta,146,1326
2020-10-03T17:00:00,Veneto,2193,28363
2020-10-04T17:00:00,Abruzzo,481,4577
2020-10-04T17:00:00,Basilicata,33,920
2020-10-04T17:00:00,Calabria,101,2063
2020-10-04T17:00:00,Campania,465,14337
2020-10-04T17:00:00,Emilia-Romagna,4486,35922
2020-10-04T17:00:00,Friuli Venezia Giulia,353,4890
2020-10-04T17:00:00,Lazio,939,17509
2020-10-04T17:00:00,Liguria,1610,13869
2020-10-04T17:00:00,Lombardia,16971,108065
2020-10-04T17:00:00,Marche,992,8143
2020-10-04T17:00:00,Molise,25,675
2020-10-04T17:00:00,P.A. Bolzano,292,3645
2020-10-04T17:00:00,P.A. Trento,406,6175
2020-10-04T17:00:00,Piemonte,4167,36183
2020-10-04T17:00:00,Puglia,598,8234
2020-10-04T17:00:00,Sardegna,156,4229
2020-10-04T17:00:00,Sicilia,319,7681
2020-10-04T17:00:00,Toscana,1166,15579
2020-10-04T17:00:00,Umbria,86,2676
2020-10-04T17:00:00,Valle d'Aosta,146,1333
2020-10-04T17:00:00,Veneto,2194,28624
2020-10-05T17:00:00,Abruzzo,482,4607
2020-10-05T17:00:00,Basilicata,33,934
2020-10-05T17:00:00,Calabria,101,2086
2020-10-05T17:00:00,Campania,466,14768
2020-10-05T17:00:00,Emilia-Romagna,4487,36089
2020-10-05T17:00:00,Friuli Venezia Giulia,353,4911
2020-10-05T17:00:00,Lazio,944,17757
2020-10-05T17:00:00,Liguria,1610,13976
2020-10-05T17:00:00,Lombardia,16973,108316
2020-10-05T17:00:00,Marche,992,8165
2020-10-05T17:00:00,Molise,25,677
2020-10-05T17:00:00,P.A. Bolzano,292,3662
2020-10-05T17:00:00,P.A. Trento,406,6224
2020-10-05T17:00:00,Piemonte,4168,36312
2020-10-05T17:00:00,Puglia,599,8317
2020-10-05T17:00:00,Sardegna,156,4317
2020-10-05T17:00:00,Sicilia,321,7809
2020-10-05T17:00:00,Toscana,1168,15764
2020-10-05T17:00:00,Umbria,86,2695
2020-10-05T17:00:00,Valle d'Aosta,146,1346
2020-10-05T17:00:00,Veneto,2194,28854
2020-10-06T17:00:00,Abruzzo,484,4655
2020-10-06T17:00:00,Basilicata,33,938
2020-10-06T17:00:00,Calabria,102,2109
2020-10-06T17:00:00,Campania,468,15163
2020-10-06T17:00:00,Emilia-Romagna,4490,36261
2020-10-06T17:00:00,Friuli Venezia Giulia,355,4962
2020-10-06T17:00:00,Lazio,948,18032
2020-10-06T17:00:00,Liguria,1612,14146
2020-10-06T17:00:00,Lombardia,16973,108666
2020-10-06T17:00:00,Marche,992,8200
2020-10-06T17:00:00,Molise,25,683
2020-10-06T17:00:00,P.A. Bolzano,292,3679
2020-10-06T17:00:00,P.A. Trento,406,6264
2020-10-06T17:00:00,Piemonte,4170,36571
2020-10-06T17:00:00,Puglia,603,8423
2020-10-06T17:00:00,Sardegna,157,4380
2020-10-06T17:00:00,Sicilia,322,8007
2020-10-06T17:00:00,Toscana,1168,15973
2020-10-06T17:00:00,Umbria,86,2757
2020-10-06T17:00:00,Valle d'Aosta,146,1351
2020-10-06T17:00:00,Veneto,2198,29043
2020-10-07T17:00:00,Abruzzo,485,4715
2020-10-07T17:00:00,Basilicata,35,953
2020-10-07T17:00:00,Calabria,102,2125
2020-10-07T17:00:00,Campania,469,15707
2020-10-07T17:00:00,Emilia-Romagna,4491,36454
2020-10-07T17:00:00,Friuli Venezia Giulia,355,5034
2020-10-07T17:00:00,Lazio,954,18389
2020-10-07T17:00:00,Liguria,1614,14322
2020-10-07T17:00:00,Lombardia,16978,109186
2020-10-07T17:00:00,Marche,992,8284
2020-10-07T17:00:00,Molise,25,684
2020-10-07T17:00:00,P.A. Bolzano,292,3734
2020-10-07T17:00:00,P.A. Trento,406,6296
2020-10-07T17:00:00,Piemonte,4172,36858
2020-10-07T17:00:00,Puglia,603,8619
2020-10-07T17:00:00,Sardegna,160,4481
2020-10-07T17:00:00,Sicilia,326,8220
2020-10-07T17:00:00,Toscana,1170,16273
2020-10-07T17:00:00,Umbria,86,2822
2020-10-07T17:00:00,Valle d'Aosta,146,1366
2020-10-07T17:00:00,Veneto,2200,29418
2020-10-08T17:00:00,Abruzzo,486,4783
2020-10-08T17:00:00,Basilicata,35,975
2020-10-08T17:00:00,Calabria,102,2146
2020-10-08T17:00:00,Campania,470,16464
2020-10-08T17:00:00,Emilia-Romagna,4492,36638
2020-10-08T17:00:00,Friuli Venezia Giulia,355,5144
2020-10-08T17:00:00,Lazio,960,18748
2020-10-08T17:00:00,Liguria,1614,14474
2020-10-08T17:00:00,Lombardia,16979,109869
2020-10-08T17:00:00,Marche,992,8350
2020-10-08T17:00:00,Molise,25,690
2020-10-08T17:00:00,P.A. Bolzano,292,3803
2020-10-08T17:00:00,P.A. Trento,406,6355
2020-10-08T17:00:00,Piemonte,4172,37194
2020-10-08T17:00:00,Puglia,604,8867
2020-10-08T17:00:00,Sardegna,161,4608
2020-10-08T17:00:00,Sicilia,329,8479
2020-10-08T17:00:00,Toscana,1170,16612
2020-10-08T17:00:00,Umbria,87,2906
2020-10-08T17:00:00,Valle d'Aosta,146,1384
2020-10-08T17:00:00,Veneto,2206,29909
2020-10-09T17:00:00,Abruzzo,487,4886
2020-10-09T17:00:00,Basilicata,35,997
2020-10-09T17:00:00,Calabria,103,2188
2020-10-09T17:00:00,Campania,475,17233
2020-10-09T17:00:00,Emilia-Romagna,4493,36914
2020-10-09T17:00:00,Friuli Venezia Giulia,355,5290
2020-10-09T17:00:00,Lazio,966,19135
2020-10-09T17:00:00,Liguria,1615,14670
2020-10-09T17:00:00,Lombardia,16980,110852
2020-10-09T17:00:00,Marche,992,8399
2020-10-09T17:00:00,Molise,25,701
2020-10-09T17:00:00,P.A. Bolzano,292,3888
2020-10-09T17:00:00,P.A. Trento,406,6394
2020-10-09T17:00:00,Piemonte,4172,37595
2020-10-09T17:00:00,Puglia,606,9116
2020-10-09T17:00:00,Sardegna,161,4742
2020-10-09T17:00:00,Sicilia,333,8712
2020-10-09T17:00:00,Toscana,1173,17095
2020-10-09T17:00:00,Umbria,87,3057
2020-10-09T17:00:00,Valle d'Aosta,146,1402
2020-10-09T17:00:00,Veneto,2209,30504
2020-10-10T17:00:00,Abruzzo,487,4980
2020-10-10T17:00:00,Basilicata,35,1034
2020-10-10T17:00:00,Calabria,103,2256
2020-10-10T17:00:00,Campania,477,17897
2020-10-10T17:00:00,Emilia-Romagna,4494,37297
2020-10-10T17:00:00,Friuli Venezia Giulia,355,5416
2020-10-10T17:00:00,Lazio,972,19519
2020-10-10T17:00:00,Liguria,1617,14883
2020-10-10T17:00:00,Lombardia,16982,111992
2020-10-10T17:00:00,Marche,992,8485
2020-10-10T17:00:00,Molise,26,711
2020-10-10T17:00:00,P.A. Bolzano,292,3980
2020-10-10T17:00:00,P.A. Trento,408,6444
2020-10-10T17:00:00,Piemonte,4174,38094
2020-10-10T17:00:00,Puglia,607,9300
2020-10-10T17:00:00,Sardegna,161,4866
2020-10-10T17:00:00,Sicilia,335,8997
2020-10-10T17:00:00,Toscana,1173,17643
2020-10-10T17:00:00,Umbria,88,3189
2020-10-10T17:00:00,Valle d'Aosta,146,1446
2020-10-10T17:00:00,Veneto,2216,31065
2020-10-11T17:00:00,Abruzzo,487,5057
2020-10-11T17:00:00,Basilicata,35,1047
2020-10-11T17:00:00,Calabria,103,2291
2020-10-11T17:00:00,Campania,479,18530
2020-10-11T17:00:00,Emilia-Romagna,4495,37681
2020-10-11T17:00:00,Friuli Venezia Giulia,356,5513
2020-10-11T17:00:00,Lazio,976,19890
2020-10-11T17:00:00,Liguria,1619,15269
2020-10-11T17:00:00,Lombardia,16985,113024
2020-10-11T17:00:00,Marche,992,8593
2020-10-11T17:00:00,Molise,26,739
2020-10-11T17:00:00,P.A. Bolzano,293,4064
2020-10-11T17:00:00,P.A. Trento,408,6483
2020-10-11T17:00:00,Piemonte,4177,38503
2020-10-11T17:00:00,Puglia,608,9512
2020-10-11T17:00:00,Sardegna,165,5009
2020-10-11T17:00:00,Sicilia,336,9294
2020-10-11T17:00:00,Toscana,1174,18160
2020-10-11T17:00:00,Umbria,88,3324
2020-10-11T17:00:00,Valle d'Aosta,146,1464
2020-10-11T17:00:00,Veneto,2218,31503
2020-10-12T17:00:00,Abruzzo,488,5174
2020-10-12T17:00:00,Basilicata,35,1058
2020-10-12T17:00:00,Calabria,104,2344
2020-10-12T17:00:00,Campania,479,19192
2020-10-12T17:00:00,Emilia-Romagna,4496,38018
2020-10-12T17:00:00,Friuli Venezia Giulia,356,5572
2020-10-12T17:00:00,Lazio,984,20285
2020-10-12T17:00:00,Liguria,1621,15455
2020-10-12T17:00:00,Lombardia,16988,113720
2020-10-12T17:00:00,Marche,992,8630
2020-10-12T17:00:00,Molise,26,746
2020-10-12T17:00:00,P.A. Bolzano,293,4109
2020-10-12T17:00:00,P.A. Trento,409,6485
2020-10-12T17:00:00,Piemonte,4180,38957
2020-10-12T17:00:00,Puglia,614,9669
2020-10-12T17:00:00,Sardegna,166,5138
2020-10-12T17:00:00,Sicilia,339,9592
2020-10-12T17:00:00,Toscana,1180,18626
2020-10-12T17:00:00,Umbria,90,3472
2020-10-12T17:00:00,Valle d'Aosta,146,1496
2020-10-12T17:00:00,Veneto,2219,31831
2020-10-13T17:00:00,Abruzzo,488,5320
2020-10-13T17:00:00,Basilicata,37,1066
2020-10-13T17:00:00,Calabria,104,2388
2020-10-13T17:00:00,Campania,485,19827
2020-10-13T17:00:00,Emilia-Romagna,4498,38356
2020-10-13T17:00:00,Friuli Venezia Giulia,356,5610
2020-10-13T17:00:00,Lazio,989,20864
2020-10-13T17:00:00,Liguria,1622,15902
2020-10-13T17:00:00,Lombardia,16994,114800
2020-10-13T17:00:00,Marche,992,8712
2020-10-13T17:00:00,Molise,26,795
2020-10-13T17:00:00,P.A. Bolzano,293,4143
2020-10-13T17:00:00,P.A. Trento,411,6513
2020-10-13T17:00:00,Piemonte,4183,39542
2020-10-13T17:00:00,Puglia,616,9849
2020-10-13T17:00:00,Sardegna,168,5295
2020-10-13T17:00:00,Sicilia,341,9926
2020-10-13T17:00:00,Toscana,1181,19106
2020-10-13T17:00:00,Umbria,90,3608
2020-10-13T17:00:00,Valle d'Aosta,146,1529
2020-10-13T17:00:00,Veneto,2226,32316
2020-10-14T17:00:00,Abruzzo,489,5446
2020-10-14T17:00:00,Basilicata,37,1075
2020-10-14T17:00:00,Calabria,104,2448
2020-10-14T17:00:00,Campania,487,20645
2020-10-14T17:00:00,Emilia-Romagna,4502,38695
2020-10-14T17:00:00,Friuli Venezia Giulia,356,5792
2020-10-14T17:00:00,Lazio,994,21407
2020-10-14T17:00:00,Liguria,1623,16264
2020-10-14T17:00:00,Lombardia,17011,116644
2020-10-14T17:00:00,Marche,992,8878
2020-10-14T17:00:00,Molise,26,813
2020-10-14T17:00:00,P.A. Bolzano,293,4267
2020-10-14T17:00:00,P.A. Trento,413,6542
2020-10-14T17:00:00,Piemonte,4187,40041
2020-10-14T17:00:00,Puglia,618,10164
2020-10-14T17:00:00,Sardegna,168,5417
2020-10-14T17:00:00,Sicilia,343,10292
2020-10-14T17:00:00,Toscana,1183,19681
2020-10-14T17:00:00,Umbria,91,3749
2020-10-14T17:00:00,Valle d'Aosta,146,1566
2020-10-14T17:00:00,Veneto,2226,32973
2020-10-15T17:00:00,Abruzzo,491,5648
2020-10-15T17:00:00,Basilicata,37,1112
2020-10-15T17:00:00,Calabria,104,2487
2020-10-15T17:00:00,Campania,496,21772
2020-10-15T17:00:00,Emilia-Romagna,4503,39148
2020-10-15T17:00:00,Friuli Venezia Giulia,358,5928
2020-10-15T17:00:00,Lazio,1001,22001
